0
11
21
17
-6
-1
-4
10
22
29
567
-70
-4
96
-1
86
30
1
16
56
7
30
-30
18
189
-3
74
98
10
22
506
20
24
5
63
6
-120
90
16
104
-8
350
2
-6
-30
15
1
-26
6
50
4
22
0
441
168
90
128
60
431
23
5
9
-1
42
-13
0
63
-8
16
-4
87
0
-14
21
8
288
8
37
77
23
24
256
-36
18
2
27
0
216
28
108
2
-11
18
-6
15
15
18
98
21
76
15
16
30
8
4
15
174
5
16
19
162
22
0
20
0
0
-18
1
-6
11
93
64
16
512
40
12
87
280
10
0
15
64
18
-6
96
21
25
2
7
18
3
10
18
3
3
-8
1
0
9
62
63
320
-6
36
12
1152
0
13
-4
26
-25
8
7
-32
16
-3
18
5
-30
27
1
4
452
105
2
1
14
15
4
8
5
1
48
10
4
6
70
22
-7
9
0
1
-2
28
20
5
12
3
48
-5
35
540
51
2
153
5
784
112
-5
-7
45
10
1
0
1
129
-8
-10
95
42
196
31
19
0
-5
1
80
1
0
3
3
201
336
149
84
-7
288
9
42
1
41
162
16
8
49
135
60
21
21
-1
-9
12
-9
36
11
67
7
9
51
40
12
12
53
75
-4
5
16
11
20
108
15
-1
15
0
-2
95
945
30
9
116
330
13
32
0
78
-3
9
12
-45
-7
-4
-11
1458
1
5
0
63
10
112
27
-36
486
-5
20
8
15
2
25
21
14
-6
0
3
-7
10
11
13
23
-4
88
-10
14
22
-2
-11
78
12
3
20
3
9
262
-6
9
12
7
5
1
24
3
7
6
65
10
9
32
9
20
-2
10
11
17
-4
36
18
0
23
-5
13
25
5
20
9
48
0
17
96
171
5
8
17
85
3
6
16
19
46
13
56
12
36
6
24
4
-68
45
-1
64
-15
6
89
7
11
192
30
12
7
25
2
15
314
-16
35
-5
406
21
207
110
28
355
10
-5
3
98
16
44
-13
100
49
-22
78
-4
3
7
45
29
152
-24
28
-2
3
19
18
1
1
-24
-38
-5
-13
7
-15
22
97
-40
15
42
2
69
2
3
1
18
4
1
11
-5
12
36
0
0
7
56
5
14
-8
-43
2
-1
4
0
756
48
-104
-3
3
-6
-2
-5
7
240
15
12
5
-2
9
32
-5
16
29
9
69
0
9
56
4
7
51
6
4
11
24
3
55
12
-2
38
-3
6
-1
2
140
-7
7
34
76
220
12
70
7
-3
61
3
-4
12
1
12
1
-7
21
1
2
4
24
20
162
48
-9
14
8
2
5
15
17
9
-3
14
35
36
-99
108
2
-2
16
33
30
110
126
22
210
56
345
36
-1
-8
-7
7
-27
234
-2
-10
0
20
56
18
12
45
-11
53
-9
22
16
22
21
-4
69
30
13
10
9
9
45
3
8
234
0
-11
7
62
-1
-1
30
70
35
98
5
15
5
-135
60
21
3
3
6
-4
25
0
20
1
79
16
-1
7
102
16
29
30
-96
14
81
2
21
-2
192
280
30
56
125
240
27
12
-2
56
1
20
64
4
24
-5
-44
4
-2
16
191
40
4
135
168
5
3
148
5
53
15
-9
-27
8
357
-15
40
208
-2
-14
68
9
40
-3
-2
99
43
7
4
7
7
0
-11
-3
-4
11
3
9
36
-7
9
60
48
3
68
68
368
2
-10
-16
0
6
7
13
457
-6
22
18
-4
14
92
135
1
-14
-1
8
-6
200
-3
272
51
6
256
-18
-6
16
-13
108
-288
6
126
52
8
66
216
228
-32
84
17
9
42
18
15
316
4
-44
-9
15
96
-4
8
162
4
35
8
49
12
-36
1
87
13
-64
29
40
207
11
5
7
16
-1
78
1
-25
6
160
160
60
25
2
21
0
18
7
-24
360
0
4
12
26
10
600
21
33
14
27
12
3
3
6
120
26
-3
16
324
3
-1
-54
-24
41
51
-1
2
55
18
10
-25
-2
379
8
56
7
5
7
14
2
52
168
21
6
-3
40
0
76
-1
19
6
336
756
-147
0
26
24
4
-7
40
-9
-5
34
-1
10
-5
-1
-2
14
3
16
9
-3
23
-3
6
18
105
-10
392
19
58
24
8
-2
0
12
20
-14
12
0
60
29
-4
42
10
0
24
70
7
4
11
10
18
4
-10
21
891
-4
28
9
16
55
0
3
117
68
28
-8
10
12
2
-1
-9
6
2
4
3
150
-8
21
-2
4
-9
-7
30
13
70
19
6
23
-5
8
13
72
8
2
105
648
7
2
13
16
-8
16
-6
23
14
10
14
5
12
6
11
44
11
3
20
378
7
-36
-5
17
189
16
16
8
24
29
4
79
0
72
34
21
-7
0
38
45
60
24
24
-2
6
1
-2
56
1080
7
-10
19
17
56
7
-3
25
21
1
-5
10
0
160
270
107
55
3
7
8
10
19
32
46
21
8
48
69
50
2
63
40
17
-30
216
24
78
1
456
1
15
20
138
48
0
5
13
6
-144
7
-1
14
-4
14
37
90
29
-1
13
576
44
-15
5
18
2
-36
19
12
630
9
-9
